show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s8248,TV Show,Title_8248,Director_1745,"Actor_963, Actor_1021, Actor_1942, Actor_17, Actor_807",United States,"October 14, 2021",2020,TV-MA,1 Season,Kids' TV,A tv show in the Kids' TV genre from United States.
s8249,TV Show,Title_8249,Director_854,"Actor_3493, Actor_1819",Argentina,"September 24, 2022",2016,TV-MA,1 Season,Romantic TV Shows,A tv show in the Romantic TV Shows genre from Argentina.
s8250,Movie,Title_8250,Director_1087,"Actor_3194, Actor_2590",India,"December 28, 2023",2016,R,153 min,Romantic Movies,A movie in the Romantic Movies genre from India.
s8251,Movie,Title_8251,Director_1814,"Actor_493, Actor_2735",South Korea,"February 7, 2018",2003,R,139 min,Documentaries,A movie in the Documentaries genre from South Korea.
s8252,TV Show,Title_8252,Director_1816,"Actor_4310, Actor_2683",Mexico,"April 19, 2021",2015,TV-MA,3 Seasons,Reality TV,A tv show in the Reality TV genre from Mexico.
s8253,Movie,Title_8253,Director_1064,"Actor_1191, Actor_767, Actor_4293, Actor_4026, Actor_2708",Turkey,"August 11, 2020",2014,PG-13,156 min,Romantic Movies,A movie in the Romantic Movies genre from Turkey.
s8254,Movie,Title_8254,Director_1455,"Actor_1263, Actor_2406, Actor_2751",United States,"August 1, 2020",2015,TV-14,141 min,Sci-Fi & Fantasy,A movie in the Sci-Fi & Fantasy genre from United States.
s8255,TV Show,Title_8255,Director_719,"Actor_3500, Actor_892, Actor_4439, Actor_308, Actor_942",United Kingdom,"January 21, 2017",2009,TV-MA,2 Seasons,Anime Series,A tv show in the Anime Series genre from United Kingdom.
s8256,Movie,Title_8256,Director_404,"Actor_2942, Actor_414",United States,"February 6, 2018",2012,R,176 min,Sci-Fi & Fantasy,A movie in the Sci-Fi & Fantasy genre from United States.
s8257,Movie,Title_8257,Director_1714,"Actor_3843, Actor_2436, Actor_3565, Actor_3878",Canada,"November 22, 2021",2021,TV-MA,167 min,Documentaries,A movie in the Documentaries genre from Canada.
s8258,Movie,Title_8258,Director_1594,"Actor_258, Actor_3076, Actor_3244",United States,"January 7, 2021",2006,R,113 min,Crime Movies,A movie in the Crime Movies genre from United States.
s8259,TV Show,Title_8259,Director_1874,"Actor_1087, Actor_1249",United States,"November 15, 2022",2022,TV-G,2 Seasons,TV Dramas,A tv show in the TV Dramas genre from United States.
s8260,Movie,Title_8260,Director_864,"Actor_3991, Actor_1404",Australia,"February 13, 2019",2012,TV-MA,150 min,Stand-Up Comedy,A movie in the Stand-Up Comedy genre from Australia.
s8261,Movie,Title_8261,Director_1562,"Actor_2692, Actor_4004, Actor_2845, Actor_3257",South Korea,"June 7, 2022",2018,PG-13,125 min,Crime Movies,A movie in the Crime Movies genre from South Korea.
s8262,TV Show,Title_8262,Director_1080,"Actor_2117, Actor_4301, Actor_2060",United Kingdom,"August 28, 2021",2020,TV-MA,2 Seasons,Kids' TV,A tv show in the Kids' TV genre from United Kingdom.
s8263,Movie,Title_8263,Director_1042,"Actor_39, Actor_164",Japan,"May 25, 2018",2007,TV-MA,87 min,Documentaries,A movie in the Documentaries genre from Japan.
s8264,Movie,Title_8264,Director_1656,"Actor_687, Actor_2539, Actor_3806, Actor_1566, Actor_1710",Indonesia,"September 16, 2021",2012,G,63 min,Comedies,A movie in the Comedies genre from Indonesia.
s8265,Movie,Title_8265,Director_1893,"Actor_1854, Actor_2301, Actor_862, Actor_58",United States,"November 8, 2020",2011,TV-MA,145 min,Crime Movies,A movie in the Crime Movies genre from United States.
s8266,Movie,Title_8266,Director_1892,"Actor_457, Actor_877, Actor_2157, Actor_2762",United States,"December 24, 2022",2018,TV-14,152 min,Crime Movies,A movie in the Crime Movies genre from United States.
s8267,Movie,Title_8267,Director_358,"Actor_4850, Actor_29, Actor_448",United States,"January 1, 2021",2012,PG-13,122 min,Dramas,A movie in the Dramas genre from United States.
s8268,Movie,Title_8268,Director_756,"Actor_2361, Actor_2507",Canada,"June 12, 2021",2019,R,121 min,Horror Movies,A movie in the Horror Movies genre from Canada.
s8269,Movie,Title_8269,Director_819,"Actor_3883, Actor_2841, Actor_2011, Actor_4230",Brazil,"November 7, 2022",2007,TV-14,82 min,Romantic Movies,A movie in the Romantic Movies genre from Brazil.
s8270,Movie,Title_8270,Director_1764,"Actor_177, Actor_1068, Actor_4275",United States,"December 26, 2022",2010,TV-MA,134 min,Sci-Fi & Fantasy,A movie in the Sci-Fi & Fantasy genre from United States.
s8271,Movie,Title_8271,Director_15,"Actor_873, Actor_3224",Others,"May 23, 2018",2015,TV-MA,89 min,Dramas,A movie in the Dramas genre from Others.
s8272,Movie,Title_8272,Director_1968,"Actor_2929, Actor_2687",India,"December 2, 2018",2010,R,159 min,Action & Adventure,A movie in the Action & Adventure genre from India.
s8273,Movie,Title_8273,Director_1391,"Actor_4344, Actor_2678",United States,"December 8, 2022",2010,R,180 min,Dramas,A movie in the Dramas genre from United States.
s8274,Movie,Title_8274,Director_1806,"Actor_3490, Actor_4714, Actor_1395, Actor_269, Actor_4780",India,"February 22, 2016",2002,TV-14,106 min,Crime Movies,A movie in the Crime Movies genre from India.
s8275,Movie,Title_8275,Director_1849,"Actor_4161, Actor_2970",Japan,"September 1, 2022",2021,TV-MA,80 min,Crime Movies,A movie in the Crime Movies genre from Japan.
s8276,TV Show,Title_8276,Director_1822,"Actor_2497, Actor_3572, Actor_4695, Actor_3089, Actor_1510",United States,"December 17, 2020",2006,TV-Y7,2 Seasons,Anime Series,A tv show in the Anime Series genre from United States.
s8277,Movie,Title_8277,Director_1971,"Actor_2752, Actor_2929, Actor_2395",Others,"May 20, 2019",2011,PG,157 min,Thrillers,A movie in the Thrillers genre from Others.
s8278,Movie,Title_8278,Director_1485,"Actor_1105, Actor_1067, Actor_2015, Actor_2490, Actor_255",South Korea,"February 14, 2022",2011,NR,107 min,Children & Family Movies,A movie in the Children & Family Movies genre from South Korea.
s8279,TV Show,Title_8279,Director_1634,"Actor_2565, Actor_4955, Actor_4672, Actor_2660, Actor_1806",United States,"July 8, 2019",2010,TV-14,2 Seasons,Sci-Fi & Fantasy TV,A tv show in the Sci-Fi & Fantasy TV genre from United States.
s8280,Movie,Title_8280,Director_1424,"Actor_1773, Actor_3332",United States,"August 13, 2020",2017,TV-14,108 min,Thrillers,A movie in the Thrillers genre from United States.
s8281,TV Show,Title_8281,Director_113,"Actor_2636, Actor_3525, Actor_4210",United States,"June 9, 2021",2019,TV-MA,3 Seasons,Reality TV,A tv show in the Reality TV genre from United States.
s8282,Movie,Title_8282,Director_1570,"Actor_140, Actor_2389, Actor_1622",India,"October 23, 2023",2012,TV-14,138 min,Thrillers,A movie in the Thrillers genre from India.
s8283,Movie,Title_8283,Director_148,"Actor_2983, Actor_361, Actor_291, Actor_955",United States,"March 25, 2016",2003,PG-13,89 min,Comedies,A movie in the Comedies genre from United States.
s8284,TV Show,Title_8284,Director_556,"Actor_4314, Actor_3920",India,"July 21, 2018",2016,TV-PG,4 Seasons,Horror TV Shows,A tv show in the Horror TV Shows genre from India.
s8285,Movie,Title_8285,Director_1305,"Actor_3220, Actor_4254",Nigeria,"July 9, 2021",2007,TV-MA,95 min,Thrillers,A movie in the Thrillers genre from Nigeria.
s8286,Movie,Title_8286,Director_1782,"Actor_1937, Actor_2456, Actor_4812, Actor_2968",Turkey,"December 20, 2021",2018,PG-13,173 min,Children & Family Movies,A movie in the Children & Family Movies genre from Turkey.
s8287,TV Show,Title_8287,Director_611,"Actor_565, Actor_759, Actor_2228, Actor_3577, Actor_1030",South Korea,"March 27, 2018",2010,TV-14,2 Seasons,Reality TV,A tv show in the Reality TV genre from South Korea.
s8288,Movie,Title_8288,Director_1212,"Actor_4480, Actor_1614, Actor_2617, Actor_3027",Japan,"August 21, 2023",2009,R,166 min,Horror Movies,A movie in the Horror Movies genre from Japan.
s8289,Movie,Title_8289,Director_1135,"Actor_3110, Actor_2261",United States,"February 6, 2020",2017,TV-MA,110 min,Stand-Up Comedy,A movie in the Stand-Up Comedy genre from United States.
s8290,Movie,Title_8290,Director_1835,"Actor_4453, Actor_3738, Actor_4708, Actor_1250",United States,"April 28, 2022",2019,TV-MA,148 min,Documentaries,A movie in the Documentaries genre from United States.
s8291,TV Show,Title_8291,Director_480,"Actor_2975, Actor_1358",Philippines,"January 27, 2017",2015,TV-MA,1 Season,TV Dramas,A tv show in the TV Dramas genre from Philippines.
s8292,Movie,Title_8292,Director_1254,"Actor_1233, Actor_4746, Actor_670",United States,"May 4, 2021",2021,NR,107 min,Children & Family Movies,A movie in the Children & Family Movies genre from United States.
s8293,TV Show,Title_8293,Director_1100,"Actor_4315, Actor_3745, Actor_2696, Actor_4576, Actor_1085",United States,"October 26, 2017",2004,TV-G,2 Seasons,Kids' TV,A tv show in the Kids' TV genre from United States.
s8294,Movie,Title_8294,Director_230,"Actor_81, Actor_1489",Italy,"March 13, 2020",2011,TV-MA,147 min,Horror Movies,A movie in the Horror Movies genre from Italy.
s8295,Movie,Title_8295,Director_706,"Actor_465, Actor_897",India,"December 6, 2022",2016,TV-MA,148 min,Dramas,A movie in the Dramas genre from India.
s8296,TV Show,Title_8296,Director_1282,"Actor_399, Actor_4626, Actor_4174, Actor_3127, Actor_983",Canada,"June 7, 2015",2000,TV-MA,2 Seasons,TV Dramas,A tv show in the TV Dramas genre from Canada.
s8297,Movie,Title_8297,Director_1338,"Actor_4003, Actor_2423, Actor_3443",Turkey,"March 5, 2018",2009,TV-MA,137 min,Horror Movies,A movie in the Horror Movies genre from Turkey.
s8298,Movie,Title_8298,Director_1001,"Actor_3917, Actor_2651",United States,"February 20, 2016",2007,TV-MA,119 min,Action & Adventure,A movie in the Action & Adventure genre from United States.
s8299,TV Show,Title_8299,Director_1889,"Actor_3276, Actor_1806, Actor_3724, Actor_3235, Actor_1932",Spain,"August 12, 2020",2017,TV-14,2 Seasons,Reality TV,A tv show in the Reality TV genre from Spain.
s8300,Movie,Title_8300,Director_290,"Actor_251, Actor_543, Actor_4312, Actor_4908",Brazil,"May 15, 2022",2017,TV-MA,84 min,Horror Movies,A movie in the Horror Movies genre from Brazil.
s8301,TV Show,Title_8301,Director_1535,"Actor_928, Actor_2701, Actor_3035, Actor_3027, Actor_1584",United States,"July 24, 2015",2010,TV-14,2 Seasons,Anime Series,A tv show in the Anime Series genre from United States.
s8302,Movie,Title_8302,Director_812,"Actor_3991, Actor_4866, Actor_4263, Actor_4274, Actor_4848",United States,"January 15, 2019",2009,TV-14,90 min,Comedies,A movie in the Comedies genre from United States.
s8303,TV Show,Title_8303,Director_795,"Actor_1045, Actor_1615, Actor_2489, Actor_2183, Actor_4904",India,"November 21, 2020",2014,TV-MA,4 Seasons,Sci-Fi & Fantasy TV,A tv show in the Sci-Fi & Fantasy TV genre from India.
s8304,Movie,Title_8304,Director_1067,"Actor_58, Actor_2875, Actor_3909, Actor_248, Actor_4299",United States,"February 25, 2020",2017,NR,118 min,Action & Adventure,A movie in the Action & Adventure genre from United States.
s8305,TV Show,Title_8305,Director_858,"Actor_2536, Actor_1736, Actor_772, Actor_1257, Actor_958",United States,"March 19, 2022",2016,TV-14,1 Season,International TV Shows,A tv show in the International TV Shows genre from United States.
s8306,TV Show,Title_8306,Director_301,"Actor_93, Actor_421",India,"May 25, 2018",2015,TV-14,1 Season,Horror TV Shows,A tv show in the Horror TV Shows genre from India.
s8307,Movie,Title_8307,Director_325,"Actor_5000, Actor_4866",South Korea,"October 15, 2020",2017,NR,128 min,Dramas,A movie in the Dramas genre from South Korea.
s8308,Movie,Title_8308,Director_4,"Actor_3027, Actor_2033, Actor_510",United States,"February 28, 2017",2002,TV-G,147 min,Horror Movies,A movie in the Horror Movies genre from United States.
s8309,TV Show,Title_8309,Director_255,"Actor_2391, Actor_3975, Actor_74, Actor_4037, Actor_2336",United States,"October 16, 2020",2011,TV-MA,1 Season,Sci-Fi & Fantasy TV,A tv show in the Sci-Fi & Fantasy TV genre from United States.
s8310,Movie,Title_8310,Director_246,"Actor_1843, Actor_512, Actor_1530",United States,"March 19, 2022",2008,TV-14,91 min,Crime Movies,A movie in the Crime Movies genre from United States.
s8311,TV Show,Title_8311,Director_950,"Actor_1757, Actor_719, Actor_340",Italy,"October 14, 2021",2015,TV-14,3 Seasons,Kids' TV,A tv show in the Kids' TV genre from Italy.
s8312,TV Show,Title_8312,Director_1194,"Actor_4425, Actor_276, Actor_2627, Actor_4243",United States,"February 12, 2022",2011,TV-MA,2 Seasons,International TV Shows,A tv show in the International TV Shows genre from United States.
s8313,Movie,Title_8313,Director_1174,"Actor_4115, Actor_3363, Actor_2798",India,"July 8, 2017",2012,PG-13,135 min,Crime Movies,A movie in the Crime Movies genre from India.
s8314,Movie,Title_8314,Director_233,"Actor_424, Actor_3511, Actor_2700",United States,"October 25, 2022",2019,TV-MA,166 min,Romantic Movies,A movie in the Romantic Movies genre from United States.
s8315,Movie,Title_8315,Director_251,"Actor_864, Actor_1588, Actor_3319, Actor_2835, Actor_4009",Spain,"June 20, 2017",2009,TV-MA,83 min,Stand-Up Comedy,A movie in the Stand-Up Comedy genre from Spain.
s8316,TV Show,Title_8316,Director_1228,"Actor_4288, Actor_2102, Actor_3716",United States,"December 26, 2019",2009,TV-PG,5 Seasons,Anime Series,A tv show in the Anime Series genre from United States.
s8317,TV Show,Title_8317,Director_1750,"Actor_1658, Actor_3532, Actor_832",United Kingdom,"October 22, 2023",2015,TV-MA,1 Season,Kids' TV,A tv show in the Kids' TV genre from United Kingdom.
s8318,Movie,Title_8318,Director_1455,"Actor_576, Actor_3375, Actor_1119, Actor_2580, Actor_3164",United States,"November 21, 2018",2016,TV-MA,118 min,Anime Features,A movie in the Anime Features genre from United States.
s8319,TV Show,Title_8319,Director_943,"Actor_3072, Actor_4199, Actor_180, Actor_1198",United States,"July 12, 2020",2008,TV-Y7,3 Seasons,Docuseries,A tv show in the Docuseries genre from United States.
s8320,TV Show,Title_8320,Director_208,"Actor_676, Actor_4852",India,"November 24, 2021",2010,TV-MA,1 Season,Horror TV Shows,A tv show in the Horror TV Shows genre from India.
s8321,Movie,Title_8321,Director_1173,"Actor_4902, Actor_946",Turkey,"July 13, 2020",2009,TV-MA,152 min,Sci-Fi & Fantasy,A movie in the Sci-Fi & Fantasy genre from Turkey.
s8322,Movie,Title_8322,Director_892,"Actor_1312, Actor_2159, Actor_1711, Actor_4654",United States,"December 7, 2018",2006,TV-MA,103 min,Horror Movies,A movie in the Horror Movies genre from United States.
s8323,TV Show,Title_8323,Director_79,"Actor_2817, Actor_4416, Actor_3116, Actor_627, Actor_2757",United States,"December 1, 2020",2013,NR,5 Seasons,Kids' TV,A tv show in the Kids' TV genre from United States.
s8324,TV Show,Title_8324,Director_1735,"Actor_4129, Actor_4338",Philippines,"May 20, 2021",2009,TV-MA,1 Season,Sci-Fi & Fantasy TV,A tv show in the Sci-Fi & Fantasy TV genre from Philippines.
s8325,Movie,Title_8325,Director_1945,"Actor_360, Actor_3190",Japan,"June 23, 2020",2020,TV-MA,177 min,Action & Adventure,A movie in the Action & Adventure genre from Japan.
s8326,TV Show,Title_8326,Director_1859,"Actor_4005, Actor_2493",India,"January 6, 2021",2009,TV-MA,2 Seasons,Crime TV Shows,A tv show in the Crime TV Shows genre from India.
s8327,TV Show,Title_8327,Director_908,"Actor_3269, Actor_2185",United States,"February 25, 2019",2005,TV-G,1 Season,Crime TV Shows,A tv show in the Crime TV Shows genre from United States.
s8328,Movie,Title_8328,Director_440,"Actor_695, Actor_4020, Actor_3069, Actor_244",United States,"February 15, 2021",2016,TV-MA,72 min,Thrillers,A movie in the Thrillers genre from United States.
s8329,Movie,Title_8329,Director_249,"Actor_4707, Actor_2797, Actor_1200, Actor_2035, Actor_2992",France,"November 4, 2020",2012,NR,78 min,Action & Adventure,A movie in the Action & Adventure genre from France.
s8330,Movie,Title_8330,Director_113,"Actor_1847, Actor_1325",Brazil,"November 6, 2018",2008,PG-13,150 min,Crime Movies,A movie in the Crime Movies genre from Brazil.
s8331,TV Show,Title_8331,Director_1062,"Actor_4502, Actor_2636, Actor_2391, Actor_1425, Actor_3920",Others,"March 4, 2018",2006,TV-MA,1 Season,Romantic TV Shows,A tv show in the Romantic TV Shows genre from Others.
s8332,Movie,Title_8332,Director_929,"Actor_3480, Actor_1614, Actor_4647, Actor_172",United States,"June 11, 2023",2017,TV-MA,174 min,Action & Adventure,A movie in the Action & Adventure genre from United States.
s8333,Movie,Title_8333,Director_58,"Actor_3609, Actor_4279, Actor_3019, Actor_1348, Actor_3691",Turkey,"September 5, 2018",2016,TV-14,152 min,Thrillers,A movie in the Thrillers genre from Turkey.
s8334,Movie,Title_8334,Director_1721,"Actor_4964, Actor_1346",United States,"April 10, 2020",2008,TV-MA,64 min,Documentaries,A movie in the Documentaries genre from United States.
s8335,Movie,Title_8335,Director_333,"Actor_2376, Actor_2950",Spain,"June 2, 2021",2014,TV-MA,88 min,Horror Movies,A movie in the Horror Movies genre from Spain.
s8336,Movie,Title_8336,Director_892,"Actor_2318, Actor_1631, Actor_863, Actor_1749, Actor_1518",United States,"September 21, 2020",2020,TV-MA,132 min,Comedies,A movie in the Comedies genre from United States.
s8337,Movie,Title_8337,Director_1828,"Actor_4311, Actor_1897",Argentina,"June 9, 2019",2009,TV-MA,106 min,Romantic Movies,A movie in the Romantic Movies genre from Argentina.
